ARP5	T	79913	6599	1
ARP5	T	79913	3192	4
ARP5	T	79913	10521	1
ARP5	T	79913	55183	3
ARP5	T	79913	8243	1
ARP5	T	79913	1660	1
ARP5	T	79913	6711	1
ARP5	T	79913	1108	1
ARP5	T	79913	1107	1
ARP5	T	79913	23524	1
ARP5	T	79913	5591	1
ARP6_1	T	64431	10856	42
ARP6_2	T	64431	10856	22
ARP6_3	T	64431	10856	1
ARP6_1	T	64431	8607	44
ARP6_2	T	64431	8607	21
ARP6_3	T	64431	8607	9
ARP6_1	T	64431	10576	202
ARP6_3	T	64431	10576	6
ARP6_1	T	64431	22948	98
ARP6_3	T	64431	22948	5
ARP6_1	T	64431	86	16
ARP6_2	T	64431	86	8
ARP6_1	T	64431	7203	81
ARP6_3	T	64431	7203	2
ARP6_1	T	64431	11329	105
ARP6_2	T	64431	11329	14
ARP6_3	T	64431	11329	35
ARP6_1	T	64431	60	140
ARP6_2	T	64431	60	10
ARP6_3	T	64431	60	9
ARP6_1	T	64431	3304	282
ARP6_2	T	64431	3304	17
ARP6_3	T	64431	3304	14
ARP6_1	T	64431	10574	142
ARP6_3	T	64431	10574	2
ARP6_1	T	64431	10694	99
ARP6_3	T	64431	10694	2
ARP6_1	T	64431	3312	119
ARP6_2	T	64431	3312	5
ARP6_3	T	64431	3312	11
ARP6_1	T	64431	347733	128
ARP6_2	T	64431	347733	1
ARP6_3	T	64431	347733	4
ARP6_1	T	64431	10383	143
ARP6_2	T	64431	10383	1
ARP6_3	T	64431	10383	4
ARP6_1	T	64431	203068	171
ARP6_2	T	64431	203068	1
ARP6_3	T	64431	203068	8
ARP6_1	T	64431	908	95
ARP6_3	T	64431	908	3
ARP6_1	T	64431	3006	43
ARP6_2	T	64431	3006	7
ARP6_3	T	64431	3006	5
ARP6_1	T	64431	3008	40
ARP6_2	T	64431	3008	7
ARP6_3	T	64431	3008	5
ARP6_1	T	64431	8655	2
ARP6_3	T	64431	8655	2
ARP6_1	T	64431	58	47
ARP6_2	T	64431	58	6
ARP6_3	T	64431	58	2
ARP6_1	T	64431	9782	36
ARP6_2	T	64431	9782	4
ARP6_3	T	64431	9782	28
ARP6_1	T	64431	4869	8
ARP6_2	T	64431	4869	5
ARP6_3	T	64431	4869	3
ARP6_1	T	64431	8970	19
ARP6_2	T	64431	8970	1
ARP6_1	T	64431	3015	10
ARP6_2	T	64431	3015	2
ARP6_1	T	64431	1975	1
ARP6_2	T	64431	1975	2
ARP6_3	T	64431	1975	2
ARP6_1	T	64431	6950	124
ARP6_2	T	64431	6950	2
ARP6_1	T	64431	4841	12
ARP6_2	T	64431	4841	5
ARP6_3	T	64431	4841	11
ARP6_1	T	64431	10575	122
ARP6_3	T	64431	10575	6
ARP6_1	T	64431	84617	28
ARP6_2	T	64431	84617	1
ARP6_3	T	64431	84617	1
ARP6_1	T	64431	9774	33
ARP6_2	T	64431	9774	16
ARP6_3	T	64431	9774	8
ARP6_1	T	64431	2079	8
ARP6_2	T	64431	2079	8
ARP6_1	T	64431	8241	2
ARP6_2	T	64431	8241	15
ARP6_3	T	64431	8241	26
ARP6_1	T	64431	26121	16
ARP6_2	T	64431	26121	4
ARP6_3	T	64431	26121	23
ARP6_1	T	64431	8971	14
ARP6_3	T	64431	8971	2
ARP6_1	T	64431	6421	17
ARP6_2	T	64431	6421	4
ARP6_3	T	64431	6421	12
ARP6_1	T	64431	3191	14
ARP6_2	T	64431	3191	1
ARP6_3	T	64431	3191	5
ARP6_1	T	64431	3178	11
ARP6_3	T	64431	3178	5
ARP6_1	T	64431	3306	21
ARP6_2	T	64431	3306	3
ARP6_3	T	64431	3306	2
ARP6_1	T	64431	142	5
ARP6_2	T	64431	142	6
ARP6_3	T	64431	142	21
ARP6_1	T	64431	3329	58
ARP6_2	T	64431	3329	4
ARP6_3	T	64431	92597	1
ARP6_1	T	64431	9967	18
ARP6_2	T	64431	9967	15
ARP6_3	T	64431	9967	3
ARP6_1	T	64431	3310	26
ARP6_2	T	64431	3310	3
ARP6_3	T	64431	3310	1
ARP6_1	T	64431	3305	108
ARP6_2	T	64431	3305	10
ARP6_3	T	64431	3305	11
ARP6_1	T	64431	3301	6
ARP6_1	T	64431	2091	24
ARP6_3	T	64431	2091	5
ARP6_1	T	64431	3187	34
ARP6_2	T	64431	3187	5
ARP6_3	T	64431	3187	5
ARP6_1	T	64431	3188	22
ARP6_2	T	64431	3188	3
ARP6_3	T	64431	3188	3
ARP6_1	T	64431	10381	81
ARP6_2	T	64431	10381	1
ARP6_3	T	64431	10381	4
ARP6_1	T	64431	6427	3
ARP6_3	T	64431	6427	1
ARP6_1	T	64431	84790	113
ARP6_2	T	64431	84790	5
ARP6_3	T	64431	84790	13
ARP6_1	T	64431	51807	104
ARP6_2	T	64431	51807	2
ARP6_3	T	64431	51807	8
ARP6_1	T	64431	10376	141
ARP6_2	T	64431	10376	7
ARP6_3	T	64431	10376	14
ARP6_1	T	64431	7846	125
ARP6_2	T	64431	7846	5
ARP6_3	T	64431	7846	10
ARP6_1	T	64431	7277	123
ARP6_2	T	64431	7277	4
ARP6_3	T	64431	7277	11
ARP6_3	T	64431	144097	5
ARP6_1	T	64431	4131	53
ARP6_2	T	64431	4131	18
ARP6_3	T	64431	4131	32
ARP6_1	T	64431	3190	33
ARP6_2	T	64431	3190	16
ARP6_3	T	64431	3190	31
ARP6_1	T	64431	23122	18
ARP6_2	T	64431	23122	5
ARP6_3	T	64431	23122	9
ARP6_1	T	64431	10291	5
ARP6_2	T	64431	10291	2
ARP6_3	T	64431	10291	1
ARP6_1	T	64431	51602	12
ARP6_2	T	64431	51602	1
ARP6_3	T	64431	51602	2
ARP6_1	T	64431	9410	1
ARP6_3	T	64431	9410	3
ARP6_1	T	64431	3181	19
ARP6_2	T	64431	3181	2
ARP6_3	T	64431	3181	7
ARP6_1	T	64431	9221	20
ARP6_3	T	64431	9221	1
ARP6_1	T	64431	1654	2
ARP6_3	T	64431	1654	15
ARP6_3	T	64431	10523	1
ARP6_1	T	64431	10657	2
ARP6_3	T	64431	10657	2
ARP6_1	T	64431	1915	35
ARP6_3	T	64431	1915	13
ARP6_1	T	64431	1917	21
ARP6_3	T	64431	1917	8
ARP6_1	T	64431	7431	14
ARP6_3	T	64431	7431	5
ARP6_1	T	64431	3832	57
ARP6_2	T	64431	3832	3
ARP6_3	T	64431	3832	4
ARP6_1	T	64431	81	15
ARP6_2	T	64431	81	2
ARP6_3	T	64431	81	4
ARP6_1	T	64431	87	8
ARP6_2	T	64431	87	2
ARP6_3	T	64431	87	2
ARP6_3	T	64431	55920	1
ARP6_1	T	64431	144455	1
ARP6_3	T	64431	144455	9
ARP6_1	T	64431	1655	4
ARP6_2	T	64431	1655	1
ARP6_3	T	64431	1655	3
ARP6_1	T	64431	23012	14
ARP6_2	T	64431	23012	3
ARP6_3	T	64431	23012	9
ARP6_1	T	64431	3185	39
ARP6_2	T	64431	3185	5
ARP6_3	T	64431	3185	3
ARP6_1	T	64431	1938	7
ARP6_3	T	64431	1938	3
ARP6_1	T	64431	3309	52
ARP6_2	T	64431	3309	3
ARP6_3	T	64431	3309	4
ARP6_2	T	64431	9188	1
ARP6_3	T	64431	9188	4
ARP6_1	T	64431	2316	4
ARP6_2	T	64431	2316	3
ARP6_3	T	64431	2316	14
ARP6_3	T	64431	6599	7
ARP6_1	T	64431	3192	5
ARP6_2	T	64431	3192	5
ARP6_3	T	64431	3192	5
ARP6_1	T	64431	10521	5
ARP6_2	T	64431	10521	1
ARP6_3	T	64431	10521	7
ARP6_1	T	64431	55183	1
ARP6_2	T	64431	55183	5
ARP6_3	T	64431	55183	11
ARP6_1	T	64431	8243	2
ARP6_2	T	64431	8243	2
ARP6_3	T	64431	8243	7
ARP6_1	T	64431	1660	46
ARP6_2	T	64431	1660	10
ARP6_3	T	64431	1660	5
ARP6_1	T	64431	6711	24
ARP6_2	T	64431	6711	2
ARP6_3	T	64431	6711	30
ARP6_3	T	64431	1108	1
ARP6_3	T	64431	1107	1
ARP6_1	T	64431	23524	6
ARP6_2	T	64431	23524	20
ARP6_3	T	64431	23524	7
ARP6_1	T	64431	5591	103
ARP6_2	T	64431	5591	3
ARP6_3	T	64431	5591	58
ARP6_1	T	64431	6181	17
ARP6_1	T	64431	10409	13
ARP6_1	T	64431	6635	9
ARP6_3	T	64431	6635	2
ARP6_1	T	64431	6176	6
ARP6_3	T	64431	6176	1
ARP6_1	T	64431	6633	15
ARP6_2	T	64431	6633	5
ARP6_3	T	64431	6633	3
ARP6_1	T	64431	2771	37
ARP6_1	T	64431	6627	31
ARP6_1	T	64431	6209	7
ARP6_1	T	64431	6218	7
ARP6_1	T	64431	6632	21
ARP6_3	T	64431	6632	9
ARP6_1	T	64431	2782	27
ARP6_1	T	64431	2783	19
ARP6_1	T	64431	6175	32
ARP6_1	T	64431	8363	21
ARP6_2	T	64431	8363	4
ARP6_1	T	64431	7531	16
ARP6_2	T	64431	7531	2
ARP6_3	T	64431	7531	2
ARP6_1	T	64431	9349	18
ARP6_3	T	64431	9349	1
ARP6_1	T	64431	57819	3
ARP6_1	T	64431	3313	41
ARP6_2	T	64431	3313	1
ARP6_3	T	64431	3313	1
ARP6_1	T	64431	6146	9
ARP6_1	T	64431	6208	11
ARP6_3	T	64431	6208	2
ARP6_1	T	64431	10951	7
ARP6_1	T	64431	6205	16
ARP6_1	T	64431	84661	11
ARP6_3	T	64431	84661	6
ARP6_1	T	64431	6188	11
ARP6_3	T	64431	6188	1
ARP6_1	T	64431	6136	13
ARP6_1	T	64431	805	9
ARP6_1	T	64431	5954	22
ARP6_1	T	64431	6228	8
ARP6_1	T	64431	10211	30
ARP6_1	T	64431	55970	2
ARP6_1	T	64431	2773	24
ARP6_1	T	64431	4637	12
ARP6_1	T	64431	2597	15
ARP6_3	T	64431	2597	2
ARP6_1	T	64431	6168	5
ARP6_1	T	64431	708	16
ARP6_1	T	64431	682	4
ARP6_1	T	64431	4809	6
ARP6_1	T	64431	6217	12
ARP6_3	T	64431	6217	2
ARP6_1	T	64431	10935	9
ARP6_1	T	64431	9532	11
ARP6_1	T	64431	6741	42
ARP6_1	T	64431	5955	18
ARP6_1	T	64431	6129	18
ARP6_1	T	64431	6229	14
ARP6_3	T	64431	6229	3
ARP6_1	T	64431	6193	15
ARP6_3	T	64431	6193	1
ARP6_1	T	64431	6125	18
ARP6_1	T	64431	64431	14
ARP6_2	T	64431	64431	9
ARP6_1	T	64431	103910	11
ARP6_1	T	64431	7284	22
ARP6_1	T	64431	813	10
ARP6_1	T	64431	10419	25
ARP6_2	T	64431	10419	7
ARP6_3	T	64431	10419	5
ARP6_1	T	64431	6191	7
ARP6_3	T	64431	6191	1
ARP6_1	T	64431	79084	19
ARP6_2	T	64431	79084	1
ARP6_3	T	64431	79084	5
ARP6_1	T	64431	2023	18
ARP6_3	T	64431	2023	2
ARP6_1	T	64431	6206	6
ARP6_1	T	64431	6124	26
ARP6_1	T	64431	6128	24
ARP6_1	T	64431	3014	20
ARP6_2	T	64431	3014	1
ARP6_3	T	64431	3014	2
ARP6_1	T	64431	4628	57
ARP6_2	T	64431	4628	4
ARP6_1	T	64431	6202	11
ARP6_1	T	64431	4686	38
ARP6_1	T	64431	3013	18
ARP6_2	T	64431	3013	4
ARP6_3	T	64431	3013	1
ARP6_1	T	64431	8338	18
ARP6_2	T	64431	8338	4
ARP6_3	T	64431	8338	1
ARP6_1	T	64431	1213	48
ARP6_2	T	64431	1213	1
ARP6_3	T	64431	1213	13
ARP6_1	T	64431	6207	9
ARP6_1	T	64431	498	24
ARP6_1	T	64431	6634	2
ARP6_3	T	64431	6634	2
ARP6_1	T	64431	10558	3
ARP6_1	T	64431	4670	29
ARP6_3	T	64431	4670	15
ARP6_1	T	64431	2770	20
ARP6_1	T	64431	10016	7
ARP6_3	T	64431	10016	6
ARP6_1	T	64431	55299	12
ARP6_1	T	64431	4904	8
ARP6_1	T	64431	8968	11
ARP6_1	T	64431	126961	3
ARP6_1	T	64431	3020	6
ARP6_1	T	64431	5725	21
ARP6_3	T	64431	5725	22
ARP6_1	T	64431	7416	8
ARP6_1	T	64431	2319	16
ARP6_1	T	64431	1936	6
ARP6_3	T	64431	1936	2
ARP6_1	T	64431	6189	17
ARP6_1	T	64431	10857	5
ARP6_1	T	64431	3028	4
ARP6_1	T	64431	4736	10
ARP6_1	T	64431	6138	17
ARP6_1	T	64431	4691	65
ARP6_2	T	64431	4691	3
ARP6_3	T	64431	4691	13
ARP6_1	T	64431	6194	7
ARP6_1	T	64431	829	7
ARP6_1	T	64431	6742	4
ARP6_1	T	64431	51373	2
ARP6_1	T	64431	6426	11
ARP6_2	T	64431	6426	8
ARP6_3	T	64431	6426	9
ARP6_1	T	64431	6122	24
ARP6_1	T	64431	1937	15
ARP6_1	T	64431	6139	15
ARP6_1	T	64431	84284	5
ARP6_1	T	64431	4627	57
ARP6_2	T	64431	4627	2
ARP6_1	T	64431	3728	27
ARP6_1	T	64431	26156	20
ARP6_1	T	64431	6144	12
ARP6_1	T	64431	6233	5
ARP6_1	T	64431	8471	34
ARP6_1	T	64431	8091	2
ARP6_2	T	64431	8091	2
ARP6_1	T	64431	6428	5
ARP6_2	T	64431	6428	3
ARP6_3	T	64431	6428	9
ARP6_1	T	64431	9898	31
ARP6_3	T	64431	9898	3
ARP6_1	T	64431	27293	12
ARP6_1	T	64431	1152	14
ARP6_1	T	64431	26292	2
ARP6_3	T	64431	26292	1
ARP6_1	T	64431	10969	9
ARP6_1	T	64431	6638	11
ARP6_1	T	64431	23435	12
ARP6_3	T	64431	23435	7
ARP6_1	T	64431	6141	5
ARP6_3	T	64431	6141	1
ARP6_1	T	64431	6222	5
ARP6_1	T	64431	9555	10
ARP6_1	T	64431	3959	23
ARP6_3	T	64431	3959	1
ARP6_1	T	64431	5499	8
ARP6_2	T	64431	5499	2
ARP6_3	T	64431	5499	3
ARP6_1	T	64431	966	6
ARP6_1	T	64431	26986	16
ARP6_3	T	64431	26986	2
ARP6_1	T	64431	4001	13
ARP6_1	T	64431	6130	15
ARP6_1	T	64431	539	4
ARP6_1	T	64431	526	8
ARP6_1	T	64431	5094	5
ARP6_3	T	64431	5094	1
ARP6_1	T	64431	6135	12
ARP6_1	T	64431	4641	21
ARP6_1	T	64431	6160	5
ARP6_1	T	64431	6234	4
ARP6_3	T	64431	6234	2
ARP6_1	T	64431	654364	6
ARP6_1	T	64431	6637	5
ARP6_3	T	64431	6637	1
ARP6_1	T	64431	6161	3
ARP6_1	T	64431	3183	8
ARP6_2	T	64431	3183	1
ARP6_3	T	64431	3183	4
ARP6_1	T	64431	6232	5
ARP6_1	T	64431	6184	12
ARP6_1	T	64431	6137	9
ARP6_1	T	64431	832	3
ARP6_1	T	64431	6187	9
ARP6_1	T	64431	29766	4
ARP6_1	T	64431	10549	5
ARP6_3	T	64431	10549	1
ARP6_1	T	64431	5813	3
ARP6_1	T	64431	3184	6
ARP6_3	T	64431	3184	1
ARP6_1	T	64431	23180	8
ARP6_1	T	64431	5500	7
ARP6_2	T	64431	5500	2
ARP6_3	T	64431	5500	2
ARP6_1	T	64431	5501	7
ARP6_2	T	64431	5501	2
ARP6_3	T	64431	5501	2
ARP6_1	T	64431	1984	1
ARP6_3	T	64431	1984	2
ARP6_1	T	64431	6923	1
ARP6_1	T	64431	6157	3
ARP6_1	T	64431	5538	4
ARP6_1	T	64431	7532	2
ARP6_2	T	64431	7532	1
ARP6_1	T	64431	6142	9
ARP6_1	T	64431	201161	4
ARP6_1	T	64431	1994	7
ARP6_3	T	64431	1994	1
ARP6_1	T	64431	3159	2
ARP6_1	T	64431	7525	7
ARP6_1	T	64431	135228	27
ARP6_1	T	64431	29088	5
ARP6_1	T	64431	6204	4
ARP6_1	T	64431	6165	3
ARP6_1	T	64431	6150	1
ARP6_1	T	64431	483	4
ARP6_1	T	64431	6169	3
ARP6_3	T	64431	6169	1
ARP6_1	T	64431	9114	3
ARP6_1	T	64431	10155	10
ARP6_1	T	64431	25777	11
ARP6_1	T	64431	6223	5
ARP6_1	T	64431	8761	11
ARP6_1	T	64431	7415	8
ARP6_2	T	64431	7415	1
ARP6_3	T	64431	7415	2
ARP6_1	T	64431	92609	12
ARP6_1	T	64431	4642	11
ARP6_1	T	64431	5093	6
ARP6_2	T	64431	5093	1
ARP6_3	T	64431	5093	5
ARP6_1	T	64431	9584	5
ARP6_2	T	64431	9584	3
ARP6_3	T	64431	9584	2
ARP6_1	T	64431	10294	10
ARP6_1	T	64431	3945	3
ARP6_1	T	64431	790	30
ARP6_1	T	64431	6158	3
ARP6_1	T	64431	5315	8
ARP6_1	T	64431	7529	4
ARP6_1	T	64431	6432	4
ARP6_2	T	64431	6432	3
ARP6_3	T	64431	6432	4
ARP6_1	T	64431	3320	25
ARP6_1	T	64431	10971	5
ARP6_1	T	64431	7534	5
ARP6_1	T	64431	11335	5
ARP6_1	T	64431	10476	2
ARP6_1	T	64431	5211	7
ARP6_1	T	64431	506	5
ARP6_1	T	64431	2547	7
ARP6_3	T	64431	2547	4
ARP6_1	T	64431	84450	7
ARP6_3	T	64431	84450	1
ARP6_1	T	64431	6147	3
ARP6_1	T	64431	4430	17
ARP6_1	T	64431	4191	5
ARP6_1	T	64431	23468	5
ARP6_1	T	64431	9775	5
ARP6_1	T	64431	6500	1
ARP6_1	T	64431	6709	36
ARP6_3	T	64431	6709	30
ARP6_1	T	64431	10273	3
ARP6_1	T	64431	7417	5
ARP6_1	T	64431	6182	5
ARP6_1	T	64431	527	2
ARP6_1	T	64431	9131	8
ARP6_1	T	64431	2746	9
ARP6_1	T	64431	79465	2
ARP6_1	T	64431	25873	2
ARP6_1	T	64431	3005	5
ARP6_1	T	64431	6631	2
ARP6_1	T	64431	4241	8
ARP6_1	T	64431	6430	3
ARP6_1	T	64431	9045	20
ARP6_1	T	64431	84298	2
ARP6_1	T	64431	6224	4
ARP6_3	T	64431	6224	2
ARP6_1	T	64431	226	2
ARP6_3	T	64431	226	1
ARP6_1	T	64431	1892	3
ARP6_1	T	64431	51073	3
ARP6_1	T	64431	65008	2
ARP6_1	T	64431	6156	2
ARP6_1	T	64431	1072	1
ARP6_1	T	64431	781	14
ARP6_1	T	64431	65005	3
ARP6_1	T	64431	9513	7
ARP6_2	T	64431	9513	1
ARP6_3	T	64431	9513	3
ARP6_1	T	64431	2332	6
ARP6_1	T	64431	8087	6
ARP6_3	T	64431	8087	3
ARP6_1	T	64431	26002	7
ARP6_1	T	64431	23173	3
ARP6_1	T	64431	476	13
ARP6_1	T	64431	5214	7
ARP6_1	T	64431	11331	4
ARP6_1	T	64431	50809	16
ARP6_3	T	64431	50809	2
ARP6_1	T	64431	5704	2
ARP6_1	T	64431	5445	3
ARP6_1	T	64431	51144	4
ARP6_1	T	64431	4830	2
ARP6_1	T	64431	4052	12
ARP6_1	T	64431	55379	3
ARP6_1	T	64431	221823	3
ARP6_1	T	64431	79869	2
ARP6_1	T	64431	6203	4
ARP6_1	T	64431	10613	3
ARP6_1	T	64431	3921	2
ARP6_1	T	64431	6143	2
ARP6_1	T	64431	3837	9
ARP6_1	T	64431	3326	6
ARP6_1	T	64431	2950	3
ARP6_1	T	64431	10808	9
ARP6_1	T	64431	1829	7
ARP6_1	T	64431	64963	2
ARP6_1	T	64431	1736	5
ARP6_1	T	64431	8531	3
ARP6_1	T	64431	23450	12
ARP6_2	T	64431	23450	2
ARP6_3	T	64431	23450	9
ARP6_1	T	64431	6164	2
ARP6_1	T	64431	23451	12
ARP6_2	T	64431	23451	3
ARP6_3	T	64431	23451	12
ARP6_1	T	64431	10130	2
ARP6_1	T	64431	871	2
ARP6_1	T	64431	6629	10
ARP6_3	T	64431	6629	1
ARP6_1	T	64431	8073	2
ARP6_1	T	64431	6152	3
ARP6_1	T	64431	1665	9
ARP6_2	T	64431	1665	2
ARP6_3	T	64431	1665	1
ARP6_1	T	64431	10528	5
ARP6_2	T	64431	10528	2
ARP6_3	T	64431	10528	1
ARP6_1	T	64431	11338	3
ARP6_2	T	64431	11338	2
ARP6_3	T	64431	11338	3
ARP6_1	T	64431	7184	11
ARP6_2	T	64431	7184	2
ARP6_1	T	64431	8802	4
ARP6_1	T	64431	6155	1
ARP6_1	T	64431	10112	4
ARP6_1	T	64431	523	6
ARP6_1	T	64431	5576	4
ARP6_1	T	64431	64710	2
ARP6_1	T	64431	51388	2
ARP6_1	T	64431	26155	6
ARP6_1	T	64431	3608	2
ARP6_3	T	64431	3608	2
ARP6_1	T	64431	220988	3
ARP6_1	T	64431	509	3
ARP6_1	T	64431	23234	2
ARP6_1	T	64431	10970	5
ARP6_1	T	64431	10399	1
ARP6_1	T	64431	4646	11
ARP6_1	T	64431	10432	5
ARP6_1	T	64431	5250	7
ARP6_1	T	64431	7307	1
ARP6_1	T	64431	55004	3
ARP6_1	T	64431	23193	12
ARP6_3	T	64431	23193	1
ARP6_1	T	64431	6185	7
ARP6_1	T	64431	3646	4
ARP6_1	T	64431	230	1
ARP6_3	T	64431	230	1
ARP6_1	T	64431	23167	4
ARP6_1	T	64431	10606	3
ARP6_1	T	64431	55163	1
ARP6_1	T	64431	124995	2
ARP6_1	T	64431	8683	1
ARP6_1	T	64431	1783	2
ARP6_2	T	64431	1783	1
ARP6_3	T	64431	1783	1
ARP6_1	T	64431	10146	3
ARP6_3	T	64431	10146	2
ARP6_1	T	64431	7419	3
ARP6_1	T	64431	7520	6
ARP6_3	T	64431	7520	1
ARP6_1	T	64431	1650	2
ARP6_1	T	64431	6431	4
ARP6_1	T	64431	293	3
ARP6_1	T	64431	2194	14
ARP6_1	T	64431	4000	4
ARP6_3	T	64431	4000	2
ARP6_1	T	64431	64432	1
ARP6_1	T	64431	4839	6
ARP6_1	T	64431	1933	2
ARP6_2	T	64431	1933	1
ARP6_3	T	64431	1933	3
ARP6_1	T	64431	3835	5
ARP6_1	T	64431	6132	3
ARP6_1	T	64431	8089	3
ARP6_1	T	64431	11100	10
ARP6_1	T	64431	27335	1
ARP6_1	T	64431	5297	13
ARP6_1	T	64431	23225	9
ARP6_1	T	64431	529	2
ARP6_1	T	64431	6201	2
ARP6_3	T	64431	6201	4
ARP6_1	T	64431	6510	4
ARP6_1	T	64431	2108	1
ARP6_1	T	64431	5479	1
ARP6_1	T	64431	4666	2
ARP6_3	T	64431	4666	1
ARP6_1	T	64431	54433	1
ARP6_1	T	64431	2239	5
ARP6_1	T	64431	5034	4
ARP6_1	T	64431	11160	3
ARP6_1	T	64431	535	8
ARP6_1	T	64431	7407	4
ARP6_1	T	64431	8148	1
ARP6_2	T	64431	8148	2
ARP6_1	T	64431	23705	2
ARP6_1	T	64431	4082	2
ARP6_1	T	64431	6133	2
ARP6_1	T	64431	79228	2
ARP6_3	T	64431	79228	3
ARP6_1	T	64431	51474	5
ARP6_1	T	64431	55596	2
ARP6_1	T	64431	1627	3
ARP6_1	T	64431	5984	1
ARP6_1	T	64431	5223	1
ARP6_1	T	64431	55922	3
ARP6_1	T	64431	196463	2
ARP6_1	T	64431	2674	2
ARP6_1	T	64431	1508	5
ARP6_1	T	64431	10847	15
ARP6_2	T	64431	10847	16
ARP6_3	T	64431	10847	1
ARP6_1	T	64431	5917	2
ARP6_1	T	64431	51599	2
ARP6_1	T	64431	23212	1
ARP6_1	T	64431	103	9
ARP6_1	T	64431	10642	2
ARP6_1	T	64431	7818	2
ARP6_1	T	64431	10449	1
ARP6_1	T	64431	55131	2
ARP6_1	T	64431	6429	4
ARP6_3	T	64431	6429	1
ARP6_1	T	64431	23029	1
ARP6_1	T	64431	11171	1
ARP6_1	T	64431	3189	1
ARP6_2	T	64431	3189	2
ARP6_1	T	64431	6434	1
ARP6_1	T	64431	4722	1
ARP6_1	T	64431	54512	1
ARP6_3	T	64431	54512	1
ARP6_1	T	64431	4629	12
ARP6_2	T	64431	4629	2
ARP6_1	T	64431	4436	5
ARP6_2	T	64431	4436	1
ARP6_3	T	64431	4436	6
ARP6_1	T	64431	27339	2
ARP6_2	T	64431	27339	2
ARP6_3	T	64431	27339	3
ARP6_1	T	64431	10096	2
ARP6_1	T	64431	26586	4
ARP6_1	T	64431	6520	4
ARP6_1	T	64431	1778	22
ARP6_2	T	64431	1778	9
ARP6_3	T	64431	1778	11
ARP6_1	T	64431	10128	6
ARP6_1	T	64431	1642	3
ARP6_1	T	64431	821	3
ARP6_1	T	64431	1743	1
ARP6_1	T	64431	3276	1
ARP6_1	T	64431	6102	2
ARP6_1	T	64431	9343	4
ARP6_3	T	64431	9343	11
ARP6_1	T	64431	83759	2
ARP6_1	T	64431	8894	2
ARP6_1	T	64431	3939	2
ARP6_1	T	64431	5052	2
ARP6_1	T	64431	4931	7
ARP6_1	T	64431	5885	2
ARP6_2	T	64431	5885	1
ARP6_3	T	64431	5885	3
ARP6_1	T	64431	26354	2
ARP6_1	T	64431	6944	3
ARP6_1	T	64431	8666	1
ARP6_1	T	64431	2058	3
ARP6_2	T	64431	2058	2
ARP6_1	T	64431	4172	2
ARP6_1	T	64431	2664	2
ARP6_2	T	64431	2664	1
